YYYY(기준연도)	IND_CLASS_ORDER(산업분류_차수)	ZONE_C(행정구역분류코드)	D_SEX(사업체_대표자성별)	D_AGE(사업체_대표자생년)	JOSIC_C(조직형태코드)	KUBUN_C(사업체구분코드)	CHANG_Y(설립연도)	CHANG_M(설립월)	SN1_B(산업세세분류)	EMP_JA_M(자영업자_남자)	EMP_JA_F(자영업자_여자)	EMP_JA(자영업자_계)	EMP_MU_M(무급가족종사자_남자)	EMP_MU_F(무급가족종사자_여자)	EMP_MU(무급가족종사자_계)	EMP_SA_M(상용종사자_남자)	EMP_SA_F(상용종사자_여자)	EMP_SA(상용종사자_계)	EMP_IM_M(임시일용종사자_남자)	EMP_IM_F(임시일용종사자_여자)	EMP_IM(임시일용종사자_계)	EMP_MO_M(무급종사자_남자)	EMP_MO_F(무급종사자_여자)	EMP_MO(무급종사자_계)	EMP_TO_M(T종사자_남자)	EMP_TO_F(T종사자_여자)	EMP_TO(T종사자_합계)
2013	9	1110059	1	1976	1	1	2010	9	47419	1	0	1	0	0	0	1	2	3	0	0	0	0	0	0	2	2	4
2013	9	1110059	1	1960	1	1	2008	5	96912	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1960	1	1	2002	10	96112	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1959	1	1	2005	3	14411	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1960	1	1	2008	8	14411	0	1	1	0	0	0	0	0	0	1	2	3	0	0	0	1	3	4
2013	9	1110059	1	1973	1	1	2008	9	47311	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1962	1	1	2006	5	90212	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1982	1	1	2011	12	91132	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1954	2	3	2011	3	47121	0	0	0	0	0	0	3	6	9	0	0	0	0	0	0	3	6	9
2013	9	1110059	1	1935	1	1	2004	4	68112	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	3	0	3
2013	9	1110059	2	1945	1	1	2009	9	47190	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1954	1	1	2006	2	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1950	1	1	2010	4	42201	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1974	1	1	2011	7	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1947	1	1	1985	2	42201	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1964	1	1	2011	7	47219	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1952	1	1	2007	1	56219	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1972	1	1	2011	12	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1971	1	1	2008	5	68221	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1949	2	1	2007	2	42204	0	0	0	0	0	0	2	0	2	1	0	1	0	0	0	3	0	3
2013	9	1110059	2	1966	1	1	2011	4	56220	0	1	1	0	0	0	1	2	3	1	1	2	0	0	0	2	4	6
2013	9	1110059	1	1955	1	1	2003	1	71202	1	0	1	0	0	0	4	6	10	0	0	0	0	0	0	5	6	11
2013	9	1110059	1	1960	1	1	2007	12	86202	1	0	1	0	0	0	1	3	4	0	0	0	0	0	0	2	3	5
2013	9	1110059	2	1955	1	1	2006	10	55909	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1939	1	1	1984	2	86203	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1956	1	1	2002	1	49312	1	0	1	0	0	0	2	0	2	1	0	1	0	0	0	4	0	4
2013	9	1110059	1	1960	1	1	2002	1	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1966	1	1	2011	3	47216	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1947	4	1	2011	3	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1960	1	1	2010	5	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1957	1	1	2011	9	42412	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1972	1	1	1997	10	96112	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1961	1	1	2002	2	96912	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1961	1	1	2001	5	52919	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1970	1	1	2011	3	46329	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1957	1	1	2010	6	56111	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1958	1	1	2009	11	46539	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1973	1	1	2010	10	47216	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1958	2	1	1995	6	47312	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	2	1967	1	1	2010	4	56193	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2	3
2013	9	1110059	1	1970	1	1	2010	9	47992	1	0	1	0	0	0	0	0	0	4	0	4	0	0	0	5	0	5
2013	9	1110059	1	1951	1	1	2002	4	46324	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1973	1	1	2008	3	46691	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1963	1	1	2006	4	95212	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1981	1	1	2010	4	45219	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1961	3	3	2005	1	87299	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	1	2	3
2013	9	1110059	1	1979	1	1	2009	2	47312	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1947	1	1	2011	6	47631	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1960	1	1	2012	1	73301	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1964	1	1	1997	4	46592	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1966	1	1	2002	9	46592	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1980	1	1	2011	1	69220	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1970	1	1	2006	11	56111	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1978	1	1	2011	3	56111	1	0	1	0	1	1	0	0	0	2	0	2	0	0	0	3	1	4
2013	9	1110059	1	1971	1	1	2007	8	56111	1	0	1	0	0	0	1	1	2	0	2	2	0	0	0	2	3	5
2013	9	1110059	1	1961	1	1	2007	10	56111	1	0	1	0	0	0	0	0	0	2	1	3	0	0	0	3	1	4
2013	9	1110059	1	1954	1	1	2001	6	91223	1	0	1	0	0	0	0	1	1	0	0	0	1	1	2	2	2	4
2013	9	1110059	2	1953	4	1	2005	7	94920	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1972	1	1	2011	3	56111	1	0	1	0	0	0	1	4	5	0	0	0	0	0	0	2	4	6
2013	9	1110059	2	1966	1	1	2012	1	91223	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1962	1	1	2010	9	91223	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3
2013	9	1110059	1	1959	1	1	1993	2	86201	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1948	1	1	2002	12	47416	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1980	1	1	2011	8	95212	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1971	1	1	2002	12	69190	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1940	4	1	1990	12	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	2
2013	9	1110059	1	1956	1	1	2012	9	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1961	1	1	2009	3	95212	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1962	4	1	1972	4	94912	0	0	0	0	0	0	10	9	19	0	0	0	0	0	0	10	9	19
2013	9	1110059	2	1958	4	1	2008	12	85659	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1965	1	1	2007	2	14411	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1965	1	1	2002	11	85502	1	0	1	0	0	0	1	2	3	0	0	0	0	0	0	2	2	4
2013	9	1110059	2	1961	4	1	2006	6	94912	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	2
2013	9	1110059	2	1954	1	1	2009	3	47519	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1946	1	1	2010	8	56112	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1952	5	1	1987	3	85211	0	0	0	0	0	0	19	57	76	0	0	0	0	0	0	19	57	76
2013	9	1110059	1	1943	1	1	2012	9	47320	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1955	1	1	2011	8	14300	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3
2013	9	1110059	1	1963	1	1	2002	11	95212	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1969	1	1	2008	6	42412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1937	1	1	2011	10	46791	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	1	1985	1	1	2011	12	56111	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1964	1	1	1992	3	14411	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1967	1	1	1995	4	46712	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1962	1	1	2010	11	47711	0	1	1	0	0	0	2	0	2	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1966	4	1	2001	9	68211	0	0	0	0	0	0	6	1	7	0	0	0	0	0	0	6	1	7
2013	9	1110059	1	1952	2	2	1987	9	46413	0	0	0	0	0	0	4	2	6	0	0	0	0	0	0	4	2	6
2013	9	1110059	2	1964	1	1	2009	7	47122	0	1	1	0	0	0	0	0	0	3	3	6	0	0	0	3	4	7
2013	9	1110059	2	1987	1	1	2013	1	47852	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1970	1	1	2008	3	96912	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1953	1	1	1999	8	68221	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1965	1	1	2004	3	86201	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1943	1	1	1994	6	47611	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1975	2	3	2010	5	47312	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	3	1	4
2013	9	1110059	2	1965	1	1	2006	9	56114	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2
2013	9	1110059	1	1957	1	1	2000	8	47822	1	0	1	0	0	0	3	0	3	0	0	0	0	0	0	4	0	4
2013	9	1110059	1	1957	1	1	2007	4	56111	1	0	1	0	0	0	1	2	3	0	2	2	1	0	1	3	4	7
2013	9	1110059	2	1954	1	1	2010	9	56191	0	1	1	0	0	0	0	2	2	0	6	6	0	0	0	0	9	9
2013	9	1110059	1	1942	1	1	1995	9	47811	1	0	1	0	0	0	0	4	4	0	0	0	0	0	0	1	4	5
2013	9	1110059	2	1972	1	1	2005	1	47430	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1964	1	1	2012	1	47813	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1958	1	1	2011	9	52915	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1957	1	1	2006	6	86201	1	0	1	0	0	0	2	8	10	0	0	0	0	0	0	3	8	11
2013	9	1110059	1	1961	2	3	2005	5	64121	0	0	0	0	0	0	6	5	11	0	0	0	0	0	0	6	5	11
2013	9	1110059	2	1954	1	1	1999	9	56111	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1961	1	1	2002	12	45211	1	0	1	0	0	0	3	0	3	0	1	1	0	0	0	4	1	5
2013	9	1110059	2	1954	1	1	2013	6	56111	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	2	1	3
2013	9	1110059	2	1975	1	1	2005	10	46622	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1965	1	1	2003	8	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1970	2	1	2005	8	28122	0	0	0	0	0	0	4	1	5	0	0	0	0	0	0	4	1	5
2013	9	1110059	1	1970	1	1	2007	11	56111	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2	3
2013	9	1110059	2	1968	1	1	2010	8	18119	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1964	1	1	2002	6	56111	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1976	1	1	2004	9	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1977	1	1	2007	12	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1967	2	1	2008	3	46329	0	0	0	0	0	0	3	0	3	1	0	1	0	0	0	4	0	4
2013	9	1110059	1	1964	1	1	2009	4	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1945	5	1	2009	5	84404	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1974	1	1	2009	6	47214	1	0	1	0	0	0	0	0	0	2	2	4	0	0	0	3	2	5
2013	9	1110059	2	1950	1	1	1996	3	10612	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1974	1	1	2011	12	56193	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1987	1	1	2002	5	96112	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1955	1	1	2008	3	47513	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	2	1	3
2013	9	1110059	2	1971	1	1	2011	5	56111	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1957	1	1	1992	3	47413	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1962	1	1	2008	1	56192	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1936	1	1	1980	6	47511	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1956	1	1	2011	11	56219	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1947	1	1	2009	1	47214	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1950	1	1	1989	12	47214	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	3	3
2013	9	1110059	2	1955	1	1	2004	12	56219	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	3	3
2013	9	1110059	2	1944	1	1	2011	3	56194	0	1	1	0	0	0	0	2	2	0	1	1	0	0	0	0	4	4
2013	9	1110059	1	1950	1	1	1999	4	68212	1	0	1	0	0	0	4	1	5	0	0	0	0	0	0	5	1	6
2013	9	1110059	2	1968	1	1	2006	5	86203	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1944	1	1	1989	7	47813	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1939	1	1	2011	10	47859	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1973	1	1	2008	12	47212	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1964	1	1	2005	5	47122	0	1	1	0	0	0	1	0	1	2	2	4	0	0	0	3	3	6
2013	9	1110059	1	1977	1	1	2011	2	91132	1	0	1	0	0	0	2	1	3	0	0	0	0	0	0	3	1	4
2013	9	1110059	1	1971	1	1	2007	12	47811	1	0	1	0	0	0	3	4	7	0	3	3	0	0	0	4	7	11
2013	9	1110059	1	1966	2	1	2008	10	46417	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	2	1974	1	1	2005	2	47122	0	1	1	0	0	0	1	0	1	2	0	2	0	0	0	3	1	4
2013	9	1110059	1	1945	1	1	2007	3	75110	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1965	1	1	2001	10	56193	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1971	1	1	2008	10	47129	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1961	1	1	2005	12	68221	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1970	1	1	2009	3	87210	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	2	1967	1	1	2013	3	87210	0	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	5
2013	9	1110059	2	1961	1	1	2002	12	85501	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1968	1	1	2005	11	87210	0	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	5
2013	9	1110059	1	1960	1	1	2006	3	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1952	1	1	2007	1	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1969	1	1	2011	5	47122	1	0	1	0	1	1	0	0	0	1	1	2	0	0	0	2	2	4
2013	9	1110059	1	1958	1	1	2010	3	68221	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1960	1	1	2006	6	47212	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1955	1	1	1997	5	47513	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1959	1	1	1989	4	95391	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1948	1	1	2000	11	96111	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1968	1	1	1995	12	96912	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1957	1	1	2008	1	56111	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1964	1	1	2009	11	96121	0	1	1	0	0	0	0	0	0	2	2	4	0	0	0	2	3	5
2013	9	1110059	2	1970	1	1	2011	6	56111	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1957	1	1	2011	3	47129	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1961	1	1	2004	10	56111	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	1	2	3
2013	9	1110059	1	1952	1	1	2003	7	47129	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1972	1	1	2011	1	56111	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1970	1	1	2009	10	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1968	1	1	2008	10	47312	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1942	1	1	1999	11	47420	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1963	1	1	2008	8	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1957	2	1	2006	10	42110	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1958	1	1	2011	6	56111	1	0	1	0	0	0	2	1	3	2	2	4	0	0	0	5	3	8
2013	9	1110059	1	1987	1	1	2011	11	96113	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1953	1	1	2006	1	96113	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1954	1	1	2005	2	68221	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1962	3	3	1981	7	64121	0	0	0	0	0	0	6	9	15	0	0	0	0	0	0	6	9	15
2013	9	1110059	2	1964	1	1	2009	8	96113	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1965	1	1	2005	4	47612	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1958	4	1	2004	12	68212	0	0	0	0	0	0	1	4	5	0	0	0	0	0	0	1	4	5
2013	9	1110059	1	1967	1	1	2005	4	86202	1	0	1	0	0	0	0	3	3	0	0	0	0	0	0	1	3	4
2013	9	1110059	1	1955	1	1	2005	7	56111	1	0	1	0	0	0	0	2	2	2	0	2	0	0	0	3	2	5
2013	9	1110059	1	1957	2	1	1998	3	46105	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1963	1	1	2005	10	86201	0	1	1	0	0	0	1	11	12	0	0	0	0	0	0	1	12	13
2013	9	1110059	2	1957	1	1	2005	3	87210	0	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	5
2013	9	1110059	1	1952	4	1	1990	9	68211	0	0	0	0	0	0	17	2	19	0	0	0	0	0	0	17	2	19
2013	9	1110059	2	1971	1	1	2007	8	85501	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1964	1	1	2004	2	87210	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	2	1961	1	1	2000	8	87210	0	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	5
2013	9	1110059	1	1966	1	1	2006	11	47812	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1960	1	1	1998	8	42412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1967	1	1	2002	7	96912	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1969	1	1	2010	3	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1968	1	1	2010	12	85501	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1978	1	1	2010	1	91132	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1977	1	1	2007	1	86202	0	1	1	0	0	0	0	6	6	0	0	0	0	0	0	0	7	7
2013	9	1110059	2	1974	1	1	2008	9	85620	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1940	1	1	2003	2	96111	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1947	1	1	2009	9	47213	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1970	1	1	2011	10	47416	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1950	1	1	2010	3	96992	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1947	1	1	2010	2	96992	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1987	1	1	2013	9	47413	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1955	2	1	2005	3	41225	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	3
2013	9	1110059	2	1970	1	1	2006	5	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1970	1	1	2009	6	68221	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1982	1	1	2010	11	96113	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1949	1	1	1990	4	96912	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1956	2	1	2002	8	46332	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1958	1	1	2011	4	56111	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1978	1	1	2011	5	47416	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1961	1	1	1999	4	86201	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1974	1	1	2005	2	47811	0	1	1	0	1	1	1	1	2	0	0	0	0	0	0	1	3	4
2013	9	1110059	2	1959	1	1	2009	7	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1971	1	1	2009	9	47813	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1961	2	1	1995	3	52991	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1955	1	1	1987	4	86201	1	0	1	0	0	0	0	4	4	0	0	0	0	0	0	1	4	5
2013	9	1110059	1	1970	1	1	2011	9	47813	1	0	1	0	0	0	0	0	0	0	3	3	0	0	0	1	3	4
